2024-06-05 11:06:37.366629-04:00,22.92,80,27.5,61.7
2024-06-05 11:11:37.696125-04:00,22.99,79,27.5,61.3
2024-06-05 11:16:38.030211-04:00,23.18,79,27.5,61.1
2024-06-05 11:21:38.334675-04:00,23.18,79,27.5,61.7
2024-06-05 11:26:38.646883-04:00,23.4,78,27.6,61
2024-06-05 11:31:38.931421-04:00,23.47,78,27.7,61.4
2024-06-05 11:36:39.222413-04:00,23.57,78,27.7,61.3
2024-06-05 11:41:39.542956-04:00,23.63,78,27.7,61.2
2024-06-05 11:46:39.809271-04:00,23.94,76,27.7,61.2
2024-06-05 11:51:40.173311-04:00,23.94,76,27.8,62.7
2024-06-05 11:56:40.424615-04:00,24.2,75,27.9,64
2024-06-05 12:01:40.730189-04:00,24.2,75,27.9,62.5
2024-06-05 12:06:41.029699-04:00,24.2,75,27.8,62.1
2024-06-05 12:11:41.340393-04:00,24.36,75,27.8,61.7
2024-06-05 12:16:41.662349-04:00,24.36,75,27.8,61.7
2024-06-05 12:21:41.970992-04:00,24.41,74,27.8,61.5
2024-06-05 12:26:42.680800-04:00,24.52,74,27.8,61.3
2024-06-05 12:31:42.997858-04:00,24.62,74,27.8,61.3
2024-06-05 12:36:43.762625-04:00,24.62,74,27.8,61
2024-06-05 12:41:44.023658-04:00,24.6,74,27.8,61.2
2024-06-05 12:46:44.978796-04:00,24.72,73,27.8,60.8
2024-06-05 12:51:45.276575-04:00,24.79,73,27.8,60.7
2024-06-05 12:56:45.525100-04:00,24.79,73,27.9,60.7
2024-06-05 13:01:45.821514-04:00,24.79,73,27.9,60.5
2024-06-05 13:06:46.508089-04:00,25.06,72,27.9,60.3
2024-06-05 13:11:46.774644-04:00,25.11,72,28,60.2
2024-06-05 13:16:46.981837-04:00,25.11,72,28,60.2
2024-06-05 13:21:47.324786-04:00,25.17,72,28,60.3
2024-06-05 13:26:47.687923-04:00,25.17,72,28.1,60.1
2024-06-05 13:31:48.027990-04:00,25.17,72,28.1,60
2024-06-05 13:36:48.374548-04:00,25.37,72,28.1,60
2024-06-05 13:41:48.691533-04:00,25.36,72,28.2,59.7
2024-06-05 13:46:49.377167-04:00,25.37,72,28.3,59.7
2024-06-05 13:51:49.710715-04:00,25.3,73,28.3,59.7
2024-06-05 13:56:50.466996-04:00,25.3,73,28.3,59.5
2024-06-05 14:01:50.789147-04:00,25.33,72,28.4,59.3
2024-06-05 14:06:51.646205-04:00,25.42,72,28.4,59.3
2024-06-05 14:11:51.859566-04:00,25.42,72,28.5,59.2
2024-06-05 14:16:52.178639-04:00,25.31,72,28.5,59.3
2024-06-05 14:21:52.543067-04:00,25.31,72,28.5,59.2
2024-06-05 14:26:52.763901-04:00,25.31,72,28.5,59.2
2024-06-05 14:31:53.382405-04:00,25.4,72,28.6,59.2
2024-06-05 14:36:53.707538-04:00,25.43,72,28.7,59
2024-06-05 14:41:54.033393-04:00,25.43,72,28.7,58.6
2024-06-05 14:46:54.287622-04:00,25.38,73,28.7,58.8
2024-06-05 14:51:54.589566-04:00,25.38,73,28.8,58.7
2024-06-05 14:56:55.031896-04:00,25.38,73,28.9,58.6
2024-06-05 15:01:55.384594-04:00,25.29,73,28.9,58.6
2024-06-05 15:06:55.699537-04:00,25.25,73,28.9,58.5
2024-06-05 15:11:56.296980-04:00,25.25,73,28.9,58.4
2024-06-05 15:16:56.755004-04:00,25.3,72,28.9,58.5
2024-06-05 15:21:57.182205-04:00,25.33,72,28.9,58.5
2024-06-05 15:26:57.484159-04:00,25.33,72,29,58.5
2024-06-05 15:31:58.282126-04:00,25.16,72,29,58.4
2024-06-05 15:36:58.748811-04:00,25.16,72,29,58.4
2024-06-05 15:41:59.097901-04:00,25.03,72,29,58.4
2024-06-05 15:46:59.368798-04:00,25.03,72,29,58.3
2024-06-05 15:51:59.697219-04:00,25.06,72,29.1,58.3
2024-06-05 15:57:00.093581-04:00,25.04,72,29.1,58.3
2024-06-05 16:02:00.569279-04:00,25.05,72,29.2,58.3
2024-06-05 16:07:00.853286-04:00,25.05,72,29.2,58.3
2024-06-05 16:12:01.171552-04:00,25.08,72,29.2,58.3
2024-06-05 16:17:01.668687-04:00,25.08,72,29.3,58.2
2024-06-05 16:22:01.980861-04:00,25,72,29.3,58.3
2024-06-05 16:27:02.777037-04:00,24.99,73,29.3,58.3
2024-06-05 16:32:03.095992-04:00,24.86,73,29.4,58.2
2024-06-05 16:37:03.861562-04:00,24.84,73,29.4,58.1
2024-06-05 16:42:04.383734-04:00,24.82,73,29.4,58
2024-06-05 16:47:04.903592-04:00,24.68,74,29.5,58.1
2024-06-05 16:52:05.347865-04:00,24.68,74,29.5,58.1
2024-06-05 16:57:05.670468-04:00,24.66,74,29.5,58.1
2024-06-05 17:02:05.978441-04:00,24.66,74,29.5,58
2024-06-05 17:07:06.310546-04:00,24.44,75,29.5,58
2024-06-05 17:12:06.586458-04:00,24.44,75,29.6,58
2024-06-05 17:17:06.823964-04:00,24.44,75,29.6,57.9
2024-06-05 17:22:07.352552-04:00,24.36,75,29.7,57.9
2024-06-05 17:27:07.670386-04:00,24.31,75,29.7,57.9
2024-06-05 17:32:08.517529-04:00,24.31,75,24.6,57.9
2024-06-05 17:37:08.782305-04:00,24.26,76,29.7,57.9
2024-06-05 17:42:09.141091-04:00,24.26,76,29.7,57.9
2024-06-05 17:47:09.420695-04:00,24.29,76,29.7,57.8
2024-06-05 17:52:10.212503-04:00,24.29,76,29.7,57.9
2024-06-05 17:57:10.523155-04:00,24.22,76,29.7,57.8
2024-06-05 18:02:10.922619-04:00,24.05,77,29.7,57.8
2024-06-05 18:07:11.231341-04:00,24.05,77,29.7,57.8
2024-06-05 18:12:11.968857-04:00,23.83,77,29.8,57.6
2024-06-05 18:17:12.475489-04:00,23.76,77,29.8,57.7
2024-06-05 18:22:12.882590-04:00,23.72,77,29.8,57.8
2024-06-05 18:27:13.112860-04:00,23.72,77,29.8,57.8
2024-06-05 18:32:13.623470-04:00,23.7,77,29.8,57.8
2024-06-05 18:37:13.890886-04:00,23.67,77,29.8,57.8
2024-06-05 18:42:14.657427-04:00,23.67,77,29.8,57.9
2024-06-05 18:47:14.891998-04:00,23.53,78,29.7,57.8
2024-06-05 18:52:15.680689-04:00,23.53,78,29.8,57.8
2024-06-05 18:57:15.939586-04:00,23.49,78,29.7,57.8
2024-06-05 19:02:16.718577-04:00,23.37,79,29.7,57.9
2024-06-05 19:07:17.041313-04:00,23.35,79,29.7,56.6
2024-06-05 19:12:17.545905-04:00,23.35,79,29.7,57.9
2024-06-05 19:17:17.757427-04:00,23.25,79,29.7,57.9
2024-06-05 19:22:18.354979-04:00,23.26,79,29.7,57.9
2024-06-05 19:27:18.630559-04:00,23.26,79,29.7,57.9
2024-06-05 19:32:19.111469-04:00,23.14,80,29.7,57.9
2024-06-05 19:37:19.475425-04:00,23.07,80,29.7,58
2024-06-05 19:42:20.013730-04:00,23,80,29.7,58
2024-06-05 19:47:20.313271-04:00,23,80,29.6,58
2024-06-05 19:52:20.911295-04:00,22.87,81,29.5,58.1
2024-06-05 19:57:21.898303-04:00,22.73,82,29.5,58.2
2024-06-05 20:02:22.270685-04:00,22.73,82,29.5,58.2
2024-06-05 20:07:22.604477-04:00,22.53,83,29.5,58.2
2024-06-05 20:12:22.915555-04:00,22.5,83,29.5,58.2
2024-06-05 20:17:23.223904-04:00,22.4,83,29.5,58.2
2024-06-05 20:22:23.537336-04:00,22.4,83,29.5,58.2
2024-06-05 20:27:23.880656-04:00,22.28,84,29.5,58.2
2024-06-05 20:32:24.646580-04:00,22.19,84,29.5,58.2
2024-06-05 20:37:25.015568-04:00,22.16,84,29.5,58.2
2024-06-05 20:42:25.517386-04:00,22.15,84,29.4,58.3
2024-06-05 20:47:25.836593-04:00,22.12,84,29.4,58.4
2024-06-05 20:52:26.614445-04:00,22.1,85,29.4,58.4
2024-06-05 20:57:26.989267-04:00,22.07,85,29.3,58.5
2024-06-05 21:02:27.373120-04:00,21.94,85,29.3,58.6
2024-06-05 21:07:27.795796-04:00,21.93,86,29.3,58.6
2024-06-05 21:12:28.193057-04:00,21.93,86,29.2,58.7
2024-06-05 21:17:28.572410-04:00,21.89,86,29.2,58.7
2024-06-05 21:22:28.833080-04:00,21.87,86,29.2,58.7
2024-06-05 21:27:29.284579-04:00,21.84,86,29.2,59.2
2024-06-05 21:32:29.595525-04:00,21.78,86,29.3,59.6
